"","STATE","COUNTYNAME","param"
"1770","NE","Wayne County",1.77718583360871e-05
"1771","NE","Webster County",2.28785606834333e-05
"1772","NE","Wheeler County",2.26863198260515e-05
"1773","NE","York County",1.74567754091637e-05
"1774","NV","Nevada",1.45914092936103e-05
"1775","NV","Churchill County",1.87848837732725e-05
"1776","NV","Clark County",1.51921684777212e-05
"1777","NV","Douglas County",1.12485923023436e-05
"1778","NV","Elko County",1.4409746547136e-05
"1779","NV","Esmeralda County",1.58329097598162e-05
"1780","NV","Eureka County",1.64865843062027e-05
"1781","NV","Humboldt County",1.53207826073129e-05
"1782","NV","Lander County",1.42773669685605e-05
"1783","NV","Lincoln County",1.8832603581549e-05
"1784","NV","Lyon County",2.04231677884929e-05
"1785","NV","Mineral County",2.34458796740546e-05
"1786","NV","Nye County",1.97230613700065e-05
"1787","NV","Pershing County",1.94790861621649e-05
"1788","NV","Storey County",1.55400522739524e-05
"1789","NV","Washoe County",1.2422929207953e-05
"1790","NV","White Pine County",1.8172710993933e-05
"1791","NV","Carson City",1.63926098915821e-05
"1792","NH","New Hampshire",1.28980042858448e-05
"1793","NH","Belknap County",1.38125623355604e-05
"1794","NH","Carroll County",1.3173946628925e-05
"1795","NH","Cheshire County",1.56629387212047e-05
"1796","NH","Coos County",2.19128395034942e-05
"1797","NH","Grafton County",1.26028856775943e-05
"1798","NH","Hillsborough County",1.28742475963719e-05
"1799","NH","Merrimack County",1.37900499237202e-05
"1800","NH","Rockingham County",1.0973126773473e-05
"1801","NH","Strafford County",1.53475746042479e-05
"1802","NH","Sullivan County",1.57389580728852e-05
"1803","NJ","New Jersey",1.12037511632995e-05
"1804","NJ","Atlantic County",1.80898571921196e-05
"1805","NJ","Bergen County",8.34414754269369e-06
"1806","NJ","Burlington County",1.25678953710939e-05
"1807","NJ","Camden County",1.49393692747002e-05
"1808","NJ","Cape May County",1.50933526537607e-05
"1809","NJ","Cumberland County",2.00077214896418e-05
"1810","NJ","Essex County",1.09588211286506e-05
"1811","NJ","Gloucester County",1.38108754352139e-05
"1812","NJ","Hudson County",1.3776906158116e-05
"1813","NJ","Hunterdon County",7.98012920526673e-06
"1814","NJ","Mercer County",9.9753064459029e-06
"1815","NJ","Middlesex County",1.24184705644678e-05
"1816","NJ","Monmouth County",9.28980869240199e-06
"1817","NJ","Morris County",7.60027686826197e-06
"1818","NJ","Ocean County",1.46925851353273e-05
"1819","NJ","Passaic County",1.67845757233391e-05
"1820","NJ","Salem County",1.65616570002654e-05
"1821","NJ","Somerset County",7.89470756524378e-06
"1822","NJ","Sussex County",1.23265168495712e-05
"1823","NJ","Union County",1.09458775521133e-05
"1824","NJ","Warren County",1.42211113847753e-05
"1825","NM","New Mexico",1.87199511610251e-05
"1826","NM","Bernalillo County",1.731630026484e-05
"1827","NM","Catron County",2.49080312496483e-05
"1828","NM","Chaves County",2.07155016252881e-05
"1829","NM","Cibola County",2.70148176305949e-05
"1830","NM","Colfax County",2.26900760614347e-05
"1831","NM","Curry County",2.28919091344732e-05
"1832","NM","De Baca County",2.84018868259359e-05
"1833","NM","Dona Ana County",2.26578568975958e-05
"1834","NM","Eddy County",1.32420392536607e-05
"1835","NM","Grant County",2.2814120207218e-05
"1836","NM","Guadalupe County",3.13865711078128e-05
"1837","NM","Harding County",2.68119293801875e-05
"1838","NM","Hidalgo County",2.65776307125739e-05
"1839","NM","Lea County",1.66423726688559e-05
"1840","NM","Lincoln County",2.03165541177873e-05
"1841","NM","Los Alamos County",9.35468149224765e-06
"1842","NM","Luna County",3.14338629088224e-05
"1843","NM","McKinley County",3.04441015274512e-05
"1844","NM","Mora County",3.05320285076952e-05
"1845","NM","Otero County",2.40750343520924e-05
"1846","NM","Quay County",2.94652734206517e-05
"1847","NM","Rio Arriba County",2.3899561559239e-05
"1848","NM","Roosevelt County",2.43636697752052e-05
"1849","NM","Sandoval County",1.73334657239445e-05
"1850","NM","San Juan County",1.93786691861603e-05
"1851","NM","San Miguel County",2.87325717704777e-05
"1852","NM","Santa Fe County",1.3907644025772e-05
"1853","NM","Sierra County",2.86921803370446e-05
"1854","NM","Socorro County",2.63749209861131e-05
"1855","NM","Taos County",2.3007261494408e-05
"1856","NM","Torrance County",2.67374100637646e-05
"1857","NM","Union County",2.40646847941954e-05
"1858","NM","Valencia County",2.26126550091368e-05
"1859","NY","New York",1.15677211253025e-05
"1860","NY","Albany County",1.3453206319581e-05
"1861","NY","Allegany County",2.09847357591313e-05
"1862","NY","Bronx County",2.63682539180986e-05
"1863","NY","Broome County",1.85051585131198e-05
"1864","NY","Cattaraugus County",2.10751881132637e-05
"1865","NY","Cayuga County",1.8815520779343e-05
"1866","NY","Chautauqua County",2.11952302996217e-05
"1867","NY","Chemung County",1.8363932718661e-05
"1868","NY","Chenango County",2.1083547226332e-05
"1869","NY","Clinton County",1.87837027748343e-05
"1870","NY","Columbia County",1.4624855003057e-05
"1871","NY","Cortland County",1.95048966710811e-05
"1872","NY","Delaware County",2.0260104662671e-05
"1873","NY","Dutchess County",1.31229124648803e-05
"1874","NY","Erie County",1.61200312656729e-05
"1875","NY","Essex County",1.79256258474135e-05
"1876","NY","Franklin County",2.0847339350427e-05
"1877","NY","Fulton County",2.06304530925177e-05
"1878","NY","Genesee County",1.94548922545174e-05
"1879","NY","Greene County",1.79111564954426e-05
"1880","NY","Hamilton County",1.83873538883509e-05
"1881","NY","Herkimer County",2.0168401289978e-05
"1882","NY","Jefferson County",2.02622575623888e-05
"1883","NY","Kings County",1.59799359509201e-05
"1884","NY","Lewis County",2.05175063729325e-05
"1885","NY","Livingston County",1.72089681496538e-05
"1886","NY","Madison County",1.63253509143263e-05
"1887","NY","Monroe County",1.52444331507094e-05
"1888","NY","Montgomery County",2.08797645071631e-05
"1889","NY","Nassau County",7.57498812467185e-06
"1890","NY","New York County",4.57032905463506e-06
"1891","NY","Niagara County",1.8461507945507e-05
"1892","NY","Oneida County",1.85330360487389e-05
"1893","NY","Onondaga County",1.57002692335883e-05
"1894","NY","Ontario County",1.44351203047693e-05
"1895","NY","Orange County",1.41434904233819e-05
"1896","NY","Orleans County",2.14705396534972e-05
"1897","NY","Oswego County",1.92698147285752e-05
"1898","NY","Otsego County",1.89764617204325e-05
"1899","NY","Putnam County",1.08712846434281e-05
"1900","NY","Queens County",1.93136710411464e-05
"1901","NY","Rensselaer County",1.63208073213081e-05
"1902","NY","Richmond County",1.38933910569554e-05
"1903","NY","Rockland County",1.11260526217361e-05
"1904","NY","St. Lawrence County",1.95906571122262e-05
"1905","NY","Saratoga County",1.02585814796051e-05
"1906","NY","Schenectady County",1.62229801971073e-05
"1907","NY","Schoharie County",1.93607682132376e-05
"1908","NY","Schuyler County",1.99639806311501e-05
"1909","NY","Seneca County",2.02716041827386e-05
"1910","NY","Steuben County",1.75233450111522e-05
"1911","NY","Suffolk County",1.07702227282425e-05
"1912","NY","Sullivan County",1.84290731435558e-05
"1913","NY","Tioga County",1.84064096524585e-05
"1914","NY","Tompkins County",1.44037978124517e-05
"1915","NY","Ulster County",1.58409466144869e-05
"1916","NY","Warren County",1.63390098194212e-05
"1917","NY","Washington County",2.04124138875059e-05
"1918","NY","Wayne County",1.88487581807427e-05
"1919","NY","Westchester County",6.50225704042129e-06
"1920","NY","Wyoming County",1.89611187081551e-05
"1921","NY","Yates County",1.92728890283499e-05
"1922","NC","North Carolina",1.60015015486103e-05
"1923","NC","Alamance County",1.86719618828337e-05
"1924","NC","Alexander County",2.12010979627961e-05
"1925","NC","Alleghany County",2.12845948210994e-05
"1926","NC","Anson County",2.73698450777229e-05
"1927","NC","Ashe County",2.16556993068189e-05
"1928","NC","Avery County",2.17122656881703e-05
"1929","NC","Beaufort County",2.0197563655141e-05
"1930","NC","Bertie County",2.61172579376367e-05
"1931","NC","Bladen County",2.48883514740137e-05
"1932","NC","Brunswick County",1.54815130131068e-05
"1933","NC","Buncombe County",1.56145073893895e-05
"1934","NC","Burke County",2.21137304096647e-05
"1935","NC","Cabarrus County",1.56305919860391e-05
"1936","NC","Caldwell County",2.19438842059908e-05
"1937","NC","Camden County",1.69988173887494e-05
"1938","NC","Carteret County",1.69486507746413e-05
"1939","NC","Caswell County",2.2944205984508e-05
"1940","NC","Catawba County",1.78294738309776e-05
"1941","NC","Chatham County",1.11357318283439e-05
"1942","NC","Cherokee County",2.42902427793919e-05
"1943","NC","Chowan County",1.93856681187442e-05
"1944","NC","Clay County",2.07539123880647e-05
"1945","NC","Cleveland County",2.20499155662532e-05
"1946","NC","Columbus County",2.48919992756704e-05
"1947","NC","Craven County",1.91941922643233e-05
"1948","NC","Cumberland County",2.21904359548099e-05
"1949","NC","Currituck County",1.67148569373899e-05
"1950","NC","Dare County",1.67225035153493e-05
"1951","NC","Davidson County",1.93516926772568e-05
"1952","NC","Davie County",1.50598353098721e-05
"1953","NC","Duplin County",2.51929969923887e-05
"1954","NC","Durham County",1.51738800829186e-05
"1955","NC","Edgecombe County",2.72786930723807e-05
"1956","NC","Forsyth County",1.49072563839082e-05
"1957","NC","Franklin County",1.96880022101262e-05
"1958","NC","Gaston County",1.88047155087102e-05
"1959","NC","Gates County",2.1094103640016e-05
"1960","NC","Graham County",2.45992948629348e-05
"1961","NC","Granville County",1.87193143720189e-05
"1962","NC","Greene County",2.57849609411068e-05
"1963","NC","Guilford County",1.58278188309139e-05
"1964","NC","Halifax County",2.5821152827674e-05
"1965","NC","Harnett County",2.03813692104094e-05
"1966","NC","Haywood County",2.03432452608092e-05
"1967","NC","Henderson County",1.75709756431776e-05
"1968","NC","Hertford County",2.47365994818127e-05
"1969","NC","Hoke County",2.42399834234156e-05
"1970","NC","Hyde County",2.48071300024245e-05
"1971","NC","Iredell County",1.41789756995974e-05
"1972","NC","Jackson County",1.98517277907534e-05
"1973","NC","Johnston County",1.76947563025792e-05
"1974","NC","Jones County",2.50643632498142e-05
"1975","NC","Lee County",1.93691359867889e-05
"1976","NC","Lenoir County",2.4978016889459e-05
"1977","NC","Lincoln County",1.55093334789624e-05
"1978","NC","McDowell County",2.33155756773579e-05
"1979","NC","Macon County",1.93655873769365e-05
"1980","NC","Madison County",2.20906267052064e-05
"1981","NC","Martin County",2.51190955709412e-05
"1982","NC","Mecklenburg County",1.20367522109933e-05
"1983","NC","Mitchell County",2.20953512700181e-05
"1984","NC","Montgomery County",2.10896514495259e-05
"1985","NC","Moore County",1.42304379724194e-05
"1986","NC","Nash County",2.04000677313753e-05
"1987","NC","New Hanover County",1.46587796352771e-05
"1988","NC","Northampton County",2.49526980440574e-05
"1989","NC","Onslow County",2.28530816826914e-05
"1990","NC","Orange County",9.86389280769025e-06
"1991","NC","Pamlico County",1.90068068628097e-05
"1992","NC","Pasquotank County",2.16807845674954e-05
"1993","NC","Pender County",1.74410249139773e-05
"1994","NC","Perquimans County",1.92863884981563e-05
"1995","NC","Person County",2.07711849397949e-05
"1996","NC","Pitt County",1.80600964842679e-05
"1997","NC","Polk County",1.76518992822794e-05
"1998","NC","Randolph County",1.99992136663188e-05
"1999","NC","Richmond County",2.65451957389469e-05
"2000","NC","Robeson County",2.81424930649591e-05
"2001","NC","Rockingham County",2.16385277640026e-05
"2002","NC","Rowan County",2.08403577733645e-05
"2003","NC","Rutherford County",2.20596078365695e-05
"2004","NC","Sampson County",2.37357518359725e-05
"2005","NC","Scotland County",2.46576929979815e-05
"2006","NC","Stanly County",1.99060382726605e-05
"2007","NC","Stokes County",2.04362060017976e-05
"2008","NC","Surry County",2.09281282600009e-05
"2009","NC","Swain County",2.35314661127711e-05
"2010","NC","Transylvania County",1.66991616625151e-05
"2011","NC","Tyrrell County",2.91490427714735e-05
"2012","NC","Union County",1.20131348129575e-05
"2013","NC","Vance County",2.5318876162595e-05
"2014","NC","Wake County",1.16428558076106e-05
"2015","NC","Warren County",2.48924398807199e-05
"2016","NC","Washington County",2.57447591306747e-05
"2017","NC","Watauga County",1.77777563894868e-05
"2018","NC","Wayne County",2.24215873552921e-05
"2019","NC","Wilkes County",2.20775816127981e-05
"2020","NC","Wilson County",2.13587057954067e-05
"2021","NC","Yadkin County",2.07433843065145e-05
"2022","NC","Yancey County",2.2506485859599e-05
"2023","ND","North Dakota",1.44840972541744e-05
"2024","ND","Adams County",1.81079680903793e-05
"2025","ND","Barnes County",1.69235354107951e-05
"2026","ND","Benson County",2.24895158456907e-05
"2027","ND","Billings County",1.33724605740332e-05
"2028","ND","Bottineau County",1.62254595144127e-05
"2029","ND","Bowman County",1.3393440618128e-05
"2030","ND","Burke County",1.41872047003939e-05
"2031","ND","Burleigh County",1.27853018856775e-05
"2032","ND","Cass County",1.33239944900231e-05
"2033","ND","Cavalier County",1.49974874553609e-05
"2034","ND","Dickey County",1.8149063757254e-05
"2035","ND","Divide County",1.27504112658026e-05
"2036","ND","Dunn County",1.32659567171776e-05
"2037","ND","Eddy County",1.91810356218448e-05
"2038","ND","Emmons County",1.97872139468945e-05
"2039","ND","Foster County",1.62453120680947e-05
"2040","ND","Golden Valley County",1.78281900506599e-05
"2041","ND","Grand Forks County",1.56270605091147e-05
"2042","ND","Grant County",2.0787973344846e-05
"2043","ND","Griggs County",1.80573759110646e-05
"2044","ND","Hettinger County",1.67382791739985e-05
"2045","ND","Kidder County",1.86202680700723e-05
"2046","ND","LaMoure County",1.66575167380268e-05
"2047","ND","Logan County",2.14129975152716e-05
"2048","ND","McHenry County",1.81406280356387e-05
"2049","ND","McIntosh County",2.04642955238482e-05
"2050","ND","McKenzie County",9.90872753890231e-06
"2051","ND","McLean County",1.46995114808282e-05
"2052","ND","Mercer County",1.33694940030574e-05
"2053","ND","Morton County",1.5313954978148e-05
"2054","ND","Mountrail County",1.21758104578444e-05
"2055","ND","Nelson County",1.80505576531802e-05
"2056","ND","Oliver County",1.55709472988248e-05
"2057","ND","Pembina County",1.62623400128917e-05
"2058","ND","Pierce County",1.92855109554544e-05
"2059","ND","Ramsey County",1.74411789222181e-05
"2060","ND","Ransom County",1.80892074946091e-05
"2061","ND","Renville County",1.6812817451319e-05
"2062","ND","Richland County",1.62082193981434e-05
"2063","ND","Rolette County",2.17772928142154e-05
"2064","ND","Sargent County",1.66791726863561e-05
"2065","ND","Sheridan County",2.15532388242445e-05
"2066","ND","Sioux County",2.88510134626927e-05
"2067","ND","Slope County",1.77585307967944e-05
"2068","ND","Stark County",1.34061442111252e-05
"2069","ND","Steele County",1.55983343023884e-05
"2070","ND","Stutsman County",1.65299296096735e-05
"2071","ND","Towner County",1.83640324656764e-05
"2072","ND","Traill County",1.52994741900117e-05
"2073","ND","Walsh County",1.68961465074417e-05
"2074","ND","Ward County",1.59766126915471e-05
"2075","ND","Wells County",1.73918271815936e-05
"2076","ND","Williams County",1.2063670404438e-05
"2077","OH","Ohio",1.65797874818182e-05
"2078","OH","Adams County",2.27082173648056e-05
"2079","OH","Allen County",1.92704365903086e-05
"2080","OH","Ashland County",2.05644144048114e-05
"2081","OH","Ashtabula County",2.22860353327434e-05
"2082","OH","Athens County",2.085567658749e-05
"2083","OH","Auglaize County",1.76480917832906e-05
"2084","OH","Belmont County",1.7595356899672e-05
"2085","OH","Brown County",2.19688183036927e-05
"2086","OH","Butler County",1.6014122760253e-05
"2087","OH","Carroll County",2.01410584111908e-05
"2088","OH","Champaign County",2.00721528098291e-05
"2089","OH","Clark County",2.10239928700441e-05
"2090","OH","Clermont County",1.54494111939283e-05
"2091","OH","Clinton County",1.96778837664022e-05
"2092","OH","Columbiana County",2.14937375160401e-05
"2093","OH","Coshocton County",2.31333360739897e-05
"2094","OH","Crawford County",2.3731999756118e-05
"2095","OH","Cuyahoga County",1.55551868390079e-05
"2096","OH","Darke County",2.06615360513386e-05
"2097","OH","Defiance County",1.96927452417243e-05
"2098","OH","Delaware County",9.24060102036449e-06
"2099","OH","Erie County",1.91854790208998e-05
"2100","OH","Fairfield County",1.63094960161895e-05
"2101","OH","Fayette County",2.27920634039424e-05
"2102","OH","Franklin County",1.55759566784333e-05
"2103","OH","Fulton County",1.85042838280813e-05
"2104","OH","Gallia County",1.99224847341291e-05
"2105","OH","Geauga County",1.08954660881175e-05
"2106","OH","Greene County",1.46230078590626e-05
"2107","OH","Guernsey County",2.13135205360155e-05
"2108","OH","Hamilton County",1.36312319335743e-05
"2109","OH","Hancock County",1.66828451329327e-05
"2110","OH","Hardin County",2.21134805610495e-05
"2111","OH","Harrison County",1.8652532998683e-05
"2112","OH","Henry County",1.92697305235291e-05
"2113","OH","Highland County",2.38382996408005e-05
"2114","OH","Hocking County",2.2411661191646e-05
"2115","OH","Holmes County",1.92328610684582e-05
"2116","OH","Huron County",2.07995474621879e-05
"2117","OH","Jackson County",2.31340323054272e-05
"2118","OH","Jefferson County",2.04596957713557e-05
"2119","OH","Knox County",1.84644081514624e-05
"2120","OH","Lake County",1.63926550643199e-05
"2121","OH","Lawrence County",2.15347479554309e-05
"2122","OH","Licking County",1.69932158436266e-05
"2123","OH","Logan County",1.95467358465784e-05
"2124","OH","Lorain County",1.68938082935978e-05
"2125","OH","Lucas County",1.83384049693626e-05
"2126","OH","Madison County",1.74142521342415e-05
"2127","OH","Mahoning County",1.95644565420986e-05
"2128","OH","Marion County",2.18707511274361e-05
"2129","OH","Medina County",1.42070287344103e-05
"2130","OH","Meigs County",2.2472056143424e-05
"2131","OH","Mercer County",1.82964044000972e-05
"2132","OH","Miami County",1.69315353185515e-05
"2133","OH","Monroe County",1.61448453083025e-05
"2134","OH","Montgomery County",1.79122249636046e-05
"2135","OH","Morgan County",2.40991899376678e-05
"2136","OH","Morrow County",2.003159857657e-05
"2137","OH","Muskingum County",2.09076358729956e-05
"2138","OH","Noble County",1.9700677209633e-05
"2139","OH","Ottawa County",1.71444758093167e-05
"2140","OH","Paulding County",2.13566672720243e-05
"2141","OH","Perry County",2.17787689603914e-05
"2142","OH","Pickaway County",1.82984524965928e-05
"2143","OH","Pike County",2.24878971433662e-05
"2144","OH","Portage County",1.69515715467445e-05
"2145","OH","Preble County",2.08360143936745e-05
"2146","OH","Putnam County",1.65683968720594e-05
"2147","OH","Richland County",2.08314041441202e-05
"2148","OH","Ross County",2.08177472277501e-05
"2149","OH","Sandusky County",2.10422106446381e-05
"2150","OH","Scioto County",2.11356767379306e-05
"2151","OH","Seneca County",2.16326513012717e-05
"2152","OH","Shelby County",1.87889210376173e-05
"2153","OH","Stark County",1.85502891677212e-05
"2154","OH","Summit County",1.60177231998366e-05
"2155","OH","Trumbull County",2.15508920515566e-05
"2156","OH","Tuscarawas County",1.95638743737798e-05
"2157","OH","Union County",1.2427600885314e-05
"2158","OH","Van Wert County",2.03229810321509e-05
"2159","OH","Vinton County",2.33630632731031e-05
"2160","OH","Warren County",1.16262113433427e-05
"2161","OH","Washington County",1.93456852419692e-05
"2162","OH","Wayne County",1.85229725048751e-05
"2163","OH","Williams County",2.14067430882102e-05
"2164","OH","Wood County",1.56478672758129e-05
"2165","OH","Wyandot County",2.03109538380063e-05
"2166","OK","Oklahoma",1.66117286171153e-05
"2167","OK","Adair County",2.81407694171252e-05
"2168","OK","Alfalfa County",1.65804745658077e-05
"2169","OK","Atoka County",2.36125179097582e-05
"2170","OK","Beaver County",1.96072087116978e-05
"2171","OK","Beckham County",1.79049021384981e-05
"2172","OK","Blaine County",1.45219535320641e-05
"2173","OK","Bryan County",2.13690560238714e-05
"2174","OK","Caddo County",2.13159189428923e-05
"2175","OK","Canadian County",1.48629652827855e-05
"2176","OK","Carter County",1.76183447018948e-05
"2177","OK","Cherokee County",2.23748887840107e-05
"2178","OK","Choctaw County",2.61690455166528e-05
"2179","OK","Cimarron County",2.32571135224314e-05
"2180","OK","Cleveland County",1.52030137828479e-05
"2181","OK","Coal County",2.32534881489533e-05
"2182","OK","Comanche County",2.11977564977674e-05
"2183","OK","Cotton County",2.30597708019639e-05
"2184","OK","Craig County",2.37517973190952e-05
"2185","OK","Creek County",1.83929167201065e-05
"2186","OK","Custer County",1.76939800671405e-05
"2187","OK","Delaware County",2.12473701532114e-05
"2188","OK","Dewey County",1.61126631376113e-05
"2189","OK","Ellis County",1.84151543147846e-05
"2190","OK","Garfield County",1.63564920663817e-05
"2191","OK","Garvin County",1.93805793112592e-05
"2192","OK","Grady County",1.61351367340867e-05
"2193","OK","Grant County",1.73735794501838e-05
"2194","OK","Greer County",2.38164099220295e-05
"2195","OK","Harmon County",2.44167500907488e-05
"2196","OK","Harper County",2.05426014748601e-05
"2197","OK","Haskell County",2.47449616358559e-05
"2198","OK","Hughes County",2.46280485849829e-05
"2199","OK","Jackson County",2.07080428584195e-05
"2200","OK","Jefferson County",2.43498706192596e-05
"2201","OK","Johnston County",2.2573963149958e-05
"2202","OK","Kay County",1.92227108882129e-05
"2203","OK","Kingfisher County",1.29848522603128e-05
"2204","OK","Kiowa County",2.4043967286032e-05
"2205","OK","Latimer County",2.31698650336749e-05
"2206","OK","Le Flore County",2.39486915298322e-05
"2207","OK","Lincoln County",2.07486062522794e-05
"2208","OK","Logan County",1.45377092945453e-05
"2209","OK","Love County",2.22248565123916e-05
"2210","OK","McClain County",1.49384167918624e-05
"2211","OK","McCurtain County",2.50647541633148e-05
"2212","OK","McIntosh County",2.32177656127189e-05
"2213","OK","Major County",1.69084394056804e-05
"2214","OK","Marshall County",2.1797592198306e-05
"2215","OK","Mayes County",2.03767840981486e-05
"2216","OK","Murray County",1.91068231922425e-05
"2217","OK","Muskogee County",2.11571844925946e-05
"2218","OK","Noble County",1.85959610642525e-05
"2219","OK","Nowata County",2.20585935646486e-05
"2220","OK","Okfuskee County",2.58379957539704e-05
"2221","OK","Oklahoma County",1.48026545853831e-05
"2222","OK","Okmulgee County",2.22790580076896e-05
"2223","OK","Osage County",1.8307140259139e-05
"2224","OK","Ottawa County",2.46752390973073e-05
"2225","OK","Pawnee County",2.07533818214097e-05
"2226","OK","Payne County",1.72973610730651e-05
"2227","OK","Pittsburg County",2.07739070672343e-05
"2228","OK","Pontotoc County",1.92587688030067e-05
"2229","OK","Pottawatomie County",2.05119393647857e-05
"2230","OK","Pushmataha County",2.60616756238855e-05
"2231","OK","Roger Mills County",1.70406662298965e-05
"2232","OK","Rogers County",1.25632952611545e-05
"2233","OK","Seminole County",2.41333438986322e-05
"2234","OK","Sequoyah County",2.41240669299148e-05
"2235","OK","Stephens County",1.79975985696545e-05
"2236","OK","Texas County",2.1085090591781e-05
"2237","OK","Tillman County",2.49875124293963e-05
"2238","OK","Tulsa County",1.37463025115641e-05
"2239","OK","Wagoner County",1.66384526769908e-05
"2240","OK","Washington County",1.54916014377814e-05
"2241","OK","Washita County",2.16756932520683e-05
"2242","OK","Woods County",1.69754905467902e-05
"2243","OK","Woodward County",1.75793872847335e-05
"2244","OR","Oregon",1.46017382052233e-05
"2245","OR","Baker County",2.10491826144614e-05
"2246","OR","Benton County",1.41635292445116e-05
"2247","OR","Clackamas County",1.14559636511119e-05
"2248","OR","Clatsop County",1.84371723831463e-05
"2249","OR","Columbia County",1.65110405738927e-05
"2250","OR","Coos County",1.88423250070913e-05
"2251","OR","Crook County",1.77746773580531e-05
"2252","OR","Curry County",2.02314967159498e-05
"2253","OR","Deschutes County",1.34275379053472e-05
"2254","OR","Douglas County",2.01247751172283e-05
"2255","OR","Gilliam County",1.87134729272346e-05
"2256","OR","Grant County",2.12905155158133e-05
"2257","OR","Harney County",2.3986280724308e-05
"2258","OR","Hood River County",1.44291070046605e-05
"2259","OR","Jackson County",1.7222737941014e-05
"2260","OR","Jefferson County",2.21683273742332e-05
"2261","OR","Josephine County",1.90108387070746e-05
"2262","OR","Klamath County",2.05945671501578e-05
"2263","OR","Lake County",2.06791741149063e-05
"2264","OR","Lane County",1.64664386809116e-05
"2265","OR","Lincoln County",1.88378901984932e-05
"2266","OR","Linn County",1.90648002352985e-05
"2267","OR","Malheur County",2.32602909661897e-05
"2268","OR","Marion County",1.73611111905474e-05
"2269","OR","Morrow County",2.01792154690063e-05
"2270","OR","Multnomah County",1.32467008110733e-05
"2271","OR","Polk County",1.60835040103163e-05
"2272","OR","Sherman County",1.80876439445296e-05
"2273","OR","Tillamook County",1.67781513143199e-05
"2274","OR","Umatilla County",2.00024866348432e-05
"2275","OR","Union County",1.96601576270604e-05
"2276","OR","Wallowa County",1.93912906397068e-05
"2277","OR","Wasco County",1.90950129873959e-05
"2278","OR","Washington County",1.18438155585428e-05
"2279","OR","Wheeler County",2.61359049112715e-05
"2280","OR","Yamhill County",1.51374441823472e-05
"2281","PA","Pennsylvania",1.46677098765375e-05
"2282","PA","Adams County",1.69631556071048e-05
"2283","PA","Allegheny County",1.34033368376638e-05
"2284","PA","Armstrong County",1.93267352891675e-05
"2285","PA","Beaver County",1.8032833931095e-05
"2286","PA","Bedford County",2.14454410780381e-05
"2287","PA","Berks County",1.67139946328604e-05
"2288","PA","Blair County",1.95680422364595e-05
"2289","PA","Bradford County",1.86835645794901e-05
"2290","PA","Bucks County",1.06754474467703e-05
"2291","PA","Butler County",1.32489153117587e-05
"2292","PA","Cambria County",1.98453607258209e-05
"2293","PA","Cameron County",2.43390871033808e-05
"2294","PA","Carbon County",1.96449422031274e-05
"2295","PA","Centre County",1.41946013182339e-05
"2296","PA","Chester County",8.71667260520437e-06
"2297","PA","Clarion County",2.08309757716077e-05
"2298","PA","Clearfield County",2.10546899356245e-05
"2299","PA","Clinton County",2.06978175879231e-05
"2300","PA","Columbia County",1.90178131788022e-05
"2301","PA","Crawford County",2.1260744177153e-05
"2302","PA","Cumberland County",1.41293943350921e-05
"2303","PA","Dauphin County",1.71182614756697e-05
"2304","PA","Delaware County",1.16806426586279e-05
"2305","PA","Elk County",1.98925836238865e-05
"2306","PA","Erie County",1.92996629797636e-05
"2307","PA","Fayette County",2.08546414064983e-05
"2308","PA","Forest County",2.37810693584381e-05
"2309","PA","Franklin County",1.84583764628517e-05
"2310","PA","Fulton County",2.00789808162298e-05
"2311","PA","Greene County",1.5543740197316e-05
"2312","PA","Huntingdon County",2.06121462543826e-05
"2313","PA","Indiana County",1.89970392332618e-05
"2314","PA","Jefferson County",2.05268085024752e-05
"2315","PA","Juniata County",2.03516629838256e-05
"2316","PA","Lackawanna County",1.8589193922412e-05
"2317","PA","Lancaster County",1.6084472915874e-05
"2318","PA","Lawrence County",2.01790930447767e-05
"2319","PA","Lebanon County",1.80495617202537e-05
"2320","PA","Lehigh County",1.57867979665716e-05
"2321","PA","Luzerne County",1.94720170953174e-05
"2322","PA","Lycoming County",1.95832303593275e-05
"2323","PA","McKean County",2.09220164453947e-05
"2324","PA","Mercer County",2.03047092384974e-05
"2325","PA","Mifflin County",2.27184434800957e-05
"2326","PA","Monroe County",1.84868300950207e-05
"2327","PA","Montgomery County",8.83699784584613e-06
"2328","PA","Montour County",1.0454185993925e-05
"2329","PA","Northampton County",1.48128090338507e-05
"2330","PA","Northumberland Count",2.1405835456528e-05
"2331","PA","Perry County",1.92040580612092e-05
"2332","PA","Philadelphia County",1.91875463701047e-05
"2333","PA","Pike County",1.66452197078587e-05
"2334","PA","Potter County",2.14096383871871e-05
"2335","PA","Schuylkill County",1.97473864967336e-05
"2336","PA","Snyder County",2.01699747408652e-05
"2337","PA","Somerset County",2.09137038543419e-05
"2338","PA","Sullivan County",1.89857968134349e-05
"2339","PA","Susquehanna County",1.73907747517951e-05
"2340","PA","Tioga County",1.98398942505022e-05
"2341","PA","Union County",1.61250331666645e-05
"2342","PA","Venango County",2.18979622878331e-05
"2343","PA","Warren County",2.05870575321776e-05
"2344","PA","Washington County",1.36942128141783e-05
"2345","PA","Wayne County",1.85036496594962e-05
"2346","PA","Westmoreland County",1.60375265330127e-05
"2347","PA","Wyoming County",1.80051508588663e-05
"2348","PA","York County",1.61209753030402e-05
"2349","RI","Rhode Island",1.4936510237576e-05
"2350","RI","Bristol County",9.7348464097487e-06
